,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
4060,8.2,0.26,0.33,2.6,0.053,0.13157894736842105,0.24436090225563908,0.99402,2.89,0.49,0.25,5,1
4061,8.3,0.25,0.33,2.5,0.053,0.14473684210526316,0.24812030075187969,0.99404,2.89,0.48,0.25,5,1
4062,7.0,0.26,0.26,10.8,0.039,0.47368421052631576,0.6691729323308271,0.99787,3.47,0.58,0.38333333333333347,7,1
4063,6.0,0.26,0.15,1.2,0.053,0.4473684210526316,0.44360902255639095,0.99347,3.08,0.46,0.13333333333333344,5,1
4064,7.5,0.28,0.31,12.1,0.041,0.6842105263157895,0.5827067669172933,0.99838,2.98,0.44,0.11666666666666654,5,1
4065,7.5,0.27,0.31,11.95,0.04,0.6578947368421053,0.575187969924812,0.99839,2.98,0.44,0.11666666666666654,5,1
4066,7.0,0.28,0.32,1.7,0.038,0.34210526315789475,0.45864661654135336,0.99375,3.2,0.62,0.36666666666666653,6,1
4067,5.2,0.16,0.34,0.8,0.029,0.32894736842105265,0.2669172932330827,0.99155,3.25,0.51,0.3499999999999999,6,1
4068,6.8,0.34,0.1,1.4,0.049,0.3684210526315789,0.42105263157894735,0.9936,3.21,0.41,0.25,5,1
4069,7.6,0.25,0.34,1.3,0.056,0.4342105263157895,0.6390977443609023,0.99434,3.1,0.51,0.25,5,1
4070,5.6,0.35,0.4,6.3,0.022,0.2894736842105263,0.631578947368421,0.9922,3.54,0.5,0.6,7,1
4071,8.8,0.24,0.23,10.3,0.032,0.14473684210526316,0.34210526315789475,0.99571,3.13,0.4,0.4499999999999999,6,1
4072,6.0,0.29,0.21,15.55,0.043,0.25,0.5112781954887218,0.99658,3.11,0.54,0.3499999999999999,6,1
4073,6.1,0.27,0.31,1.5,0.035,0.21052631578947367,0.2894736842105263,0.99076,3.32,0.44,0.5166666666666666,7,1
4074,7.4,0.56,0.09,1.5,0.071,0.23684210526315788,0.41729323308270677,0.99496,3.22,0.53,0.3000000000000001,5,1
4075,6.8,0.29,0.49,1.4,0.046,0.6710526315789473,0.5338345864661654,0.9937,3.08,0.49,0.16666666666666666,6,1
4076,6.1,0.27,0.31,1.5,0.035,0.21052631578947367,0.2894736842105263,0.99076,3.32,0.44,0.5166666666666666,7,1
4077,6.3,0.27,0.37,7.9,0.047,0.75,0.7857142857142857,0.99542,3.19,0.48,0.25,6,1
4078,6.6,0.24,0.3,13.0,0.052,0.2236842105263158,0.5150375939849624,0.99825,3.37,0.49,0.2333333333333334,6,1
4079,6.8,0.32,0.3,1.0,0.049,0.27631578947368424,0.40225563909774437,0.99289,3.24,0.61,0.36666666666666653,5,1
4080,6.4,0.37,0.37,4.85,0.041,0.506578947368421,0.7913533834586466,0.99432,3.1,0.5,0.3000000000000001,6,1
4081,6.2,0.26,0.37,7.1,0.047,0.6973684210526315,0.7330827067669173,0.99523,3.19,0.48,0.25,6,1
4082,6.3,0.27,0.37,7.9,0.047,0.75,0.7857142857142857,0.99542,3.19,0.48,0.25,6,1
4083,6.4,0.3,0.16,7.5,0.05,0.7105263157894737,0.6954887218045113,0.9959,3.17,0.49,0.16666666666666666,5,1
4084,8.0,0.28,0.32,7.6,0.045,0.7894736842105263,0.7443609022556391,0.99543,3.1,0.55,0.3499999999999999,6,1
4085,6.7,0.24,0.32,10.3,0.079,0.47368421052631576,0.43609022556390975,0.99662,3.02,0.45,0.13333333333333344,5,1
4086,7.9,0.27,0.27,1.7,0.034,0.3157894736842105,0.43609022556390975,0.99088,2.97,0.51,0.65,6,1
4087,7.9,0.27,0.27,1.7,0.034,0.3157894736842105,0.43609022556390975,0.99088,2.97,0.51,0.65,6,1
4088,6.1,0.28,0.24,2.9,0.074,0.40789473684210525,0.631578947368421,0.99922,3.19,0.44,0.21666666666666679,6,1
4089,7.7,0.39,0.49,7.7,0.036,0.13157894736842105,0.39097744360902253,0.9966,3.33,0.76,0.3333333333333333,6,1
4090,6.0,0.2,0.24,5.3,0.075,0.631578947368421,0.7330827067669173,0.99466,3.21,0.43,0.25,5,1
4091,6.1,0.28,0.24,2.9,0.074,0.40789473684210525,0.631578947368421,0.99922,3.19,0.44,0.21666666666666679,6,1
4092,7.6,0.31,0.23,12.7,0.054,0.25,0.5,0.99836,3.16,0.5,0.2833333333333332,4,1
4093,7.6,0.31,0.23,12.7,0.054,0.25,0.5,0.99836,3.16,0.5,0.2833333333333332,4,1
4094,6.3,0.18,0.22,1.5,0.043,0.5789473684210527,0.5601503759398496,0.99238,3.19,0.48,0.36666666666666653,5,1
4095,8.6,0.23,0.25,11.3,0.031,0.15789473684210525,0.3383458646616541,0.99645,3.11,0.4,0.4666666666666668,5,1
4096,6.8,0.21,0.36,2.9,0.046,0.40789473684210525,0.4774436090225564,1.0,3.27,0.48,0.13333333333333344,5,1
4097,6.8,0.21,0.36,2.9,0.046,0.40789473684210525,0.4774436090225564,1.0,3.27,0.48,0.13333333333333344,5,1
4098,6.9,0.26,0.31,7.0,0.039,0.47368421052631576,0.6353383458646616,0.99376,3.32,0.49,0.5666666666666668,6,1
4099,6.8,0.21,0.36,2.9,0.046,0.40789473684210525,0.4774436090225564,1.0,3.27,0.48,0.13333333333333344,5,1
4100,6.4,0.31,0.4,6.4,0.039,0.5,0.6954887218045113,0.99513,3.14,0.52,0.3000000000000001,5,1
4101,8.6,0.34,0.36,1.4,0.045,0.13157894736842105,0.424812030075188,0.99556,3.17,0.47,0.2333333333333334,4,1
4102,8.6,0.34,0.36,1.4,0.045,0.13157894736842105,0.424812030075188,0.99556,3.17,0.47,0.2333333333333334,4,1
4103,8.5,0.3,0.28,3.1,0.054,0.6973684210526315,0.631578947368421,0.99543,3.21,0.43,0.2333333333333334,6,1
4104,7.4,0.4,0.41,14.1,0.053,0.47368421052631576,0.706766917293233,0.99886,3.2,0.63,0.2333333333333334,6,1
4105,6.6,0.32,0.34,7.7,0.044,0.8157894736842105,0.7744360902255639,0.99526,3.22,0.48,0.2833333333333332,6,1
4106,7.1,0.34,0.31,5.2,0.032,0.4605263157894737,0.5037593984962406,0.99166,3.35,0.47,0.7166666666666668,7,1
4107,6.6,0.26,0.25,11.6,0.045,0.5789473684210527,0.6466165413533834,0.99691,3.33,0.43,0.3000000000000001,6,1
4108,8.0,0.27,0.57,10.4,0.053,0.2236842105263158,0.48120300751879697,0.99732,3.12,0.68,0.16666666666666666,5,1
4109,6.2,0.28,0.45,7.5,0.045,0.5921052631578947,0.7406015037593985,0.99573,3.26,0.46,0.19999999999999987,6,1
4110,6.2,0.3,0.49,11.2,0.058,0.881578947368421,0.7857142857142857,0.99656,3.19,0.6,0.2333333333333334,6,1
4111,5.6,0.175,0.29,0.8,0.043,0.25,0.22932330827067668,0.99112,3.28,0.48,0.3166666666666667,6,1
4112,6.9,0.34,0.36,1.4,0.032,0.15789473684210525,0.5225563909774437,0.99214,3.07,0.52,0.3000000000000001,5,1
4113,6.9,0.34,0.3,4.7,0.029,0.4342105263157895,0.5338345864661654,0.99165,3.36,0.49,0.7166666666666668,7,1
4114,7.1,0.12,0.3,3.1,0.018,0.18421052631578946,0.11654135338345864,0.99004,3.02,0.52,0.65,7,1
4115,7.1,0.32,0.29,4.0,0.038,0.42105263157894735,0.6165413533834586,0.99463,3.27,0.64,0.36666666666666653,6,1
4116,7.3,0.51,0.29,11.3,0.034,0.7894736842105263,0.8195488721804511,0.99683,3.14,0.56,0.25,6,1
4117,7.1,0.12,0.3,3.1,0.018,0.18421052631578946,0.11654135338345864,0.99004,3.02,0.52,0.65,7,1
4118,6.3,0.24,0.55,8.1,0.04,0.868421052631579,0.7894736842105263,0.99596,3.24,0.5,0.19999999999999987,5,1
4119,7.5,0.41,0.23,14.8,0.054,0.35526315789473684,0.631578947368421,0.99898,3.18,0.49,0.2833333333333332,5,1
4120,6.5,0.18,0.33,1.4,0.029,0.4473684210526316,0.49624060150375937,0.99114,3.36,0.6,0.5833333333333334,7,1
4121,7.3,0.17,0.24,8.1,0.046,0.40789473684210525,0.5864661654135338,0.99508,3.17,0.38,0.4000000000000001,8,1
4122,8.2,0.2,0.38,3.5,0.053,0.5263157894736842,0.631578947368421,0.99306,3.22,0.41,0.6,5,1
4123,7.5,0.41,0.23,14.8,0.054,0.35526315789473684,0.631578947368421,0.99898,3.18,0.49,0.2833333333333332,5,1
4124,7.3,0.17,0.24,8.1,0.046,0.40789473684210525,0.5864661654135338,0.99508,3.17,0.38,0.4000000000000001,8,1
4125,6.5,0.18,0.33,1.4,0.029,0.4473684210526316,0.49624060150375937,0.99114,3.36,0.6,0.5833333333333334,7,1
4126,7.3,0.16,0.35,1.5,0.036,0.3684210526315789,0.38345864661654133,0.99342,3.27,0.51,0.36666666666666653,6,1
4127,6.4,0.16,0.37,1.5,0.037,0.34210526315789475,0.38721804511278196,0.99345,3.38,0.5,0.3000000000000001,6,1
4128,6.6,0.42,0.13,12.8,0.044,0.32894736842105265,0.5714285714285714,0.99772,3.24,0.47,0.16666666666666666,5,1
4129,5.8,0.3,0.12,1.6,0.036,0.7368421052631579,0.5902255639097744,0.99239,3.38,0.59,0.4166666666666667,6,1
4130,6.7,0.54,0.27,7.1,0.049,0.09210526315789473,0.6466165413533834,0.99502,3.16,0.38,0.2333333333333334,4,1
4131,6.7,0.54,0.27,7.1,0.049,0.09210526315789473,0.6466165413533834,0.99502,3.16,0.38,0.2333333333333334,4,1
4132,6.4,0.22,0.3,11.2,0.046,0.6842105263157895,0.5375939849624061,0.99479,3.21,0.34,0.4666666666666668,5,1
4133,6.8,0.23,0.3,1.7,0.043,0.23684210526315788,0.33458646616541354,0.99207,3.17,0.46,0.4499999999999999,7,1
4134,9.0,0.26,0.34,6.7,0.029,0.2631578947368421,0.5864661654135338,0.99497,3.08,0.5,0.4333333333333333,6,1
4135,6.5,0.23,0.25,17.3,0.046,0.18421052631578946,0.39097744360902253,0.99828,3.15,0.42,0.19999999999999987,6,1
4136,5.9,0.28,0.14,8.6,0.032,0.3815789473684211,0.5112781954887218,0.99542,3.28,0.44,0.25,6,1
4137,5.9,0.28,0.14,8.6,0.032,0.3815789473684211,0.5112781954887218,0.99542,3.28,0.44,0.25,6,1
4138,6.2,0.27,0.18,1.5,0.028,0.25,0.39473684210526316,0.99228,3.41,0.5,0.3333333333333333,5,1
4139,9.0,0.29,0.34,12.1,0.03,0.4342105263157895,0.6428571428571429,0.99706,3.13,0.47,0.4333333333333333,5,1
4140,9.0,0.26,0.34,6.7,0.029,0.2631578947368421,0.5864661654135338,0.99497,3.08,0.5,0.4333333333333333,6,1
4141,8.9,0.27,0.34,10.7,0.029,0.24342105263157895,0.6015037593984962,0.99669,3.13,0.48,0.4333333333333333,5,1
4142,6.5,0.23,0.25,17.3,0.046,0.18421052631578946,0.39097744360902253,0.99828,3.15,0.42,0.19999999999999987,6,1
4143,6.9,0.32,0.3,1.8,0.036,0.35526315789473684,0.41729323308270677,0.99269,3.24,0.48,0.5,6,1
4144,7.2,0.22,0.24,1.4,0.041,0.21052631578947367,0.575187969924812,0.99196,3.25,0.53,0.5333333333333332,6,1
4145,6.7,0.5,0.38,7.5,0.046,0.32894736842105265,0.6353383458646616,0.99662,3.32,0.54,0.2666666666666666,5,1
4146,6.2,0.33,0.14,4.8,0.052,0.34210526315789475,0.45864661654135336,0.99475,3.21,0.48,0.2333333333333334,5,1
4147,6.3,0.26,0.42,7.1,0.045,0.8026315789473685,0.7631578947368421,0.99544,3.2,0.53,0.25,6,1
4148,7.5,0.2,0.47,16.9,0.052,0.6578947368421053,0.6842105263157895,0.99944,3.09,0.62,0.21666666666666679,5,1
4149,6.2,0.33,0.14,4.8,0.052,0.34210526315789475,0.45864661654135336,0.99475,3.21,0.48,0.2333333333333334,5,1
4150,6.3,0.26,0.42,7.1,0.045,0.8026315789473685,0.7631578947368421,0.99544,3.2,0.53,0.25,6,1
4151,6.6,0.36,0.52,11.3,0.046,0.09210526315789473,0.39097744360902253,0.9966,3.07,0.46,0.2333333333333334,5,1
4152,6.3,0.13,0.42,1.1,0.043,0.8157894736842105,0.5263157894736842,0.99066,3.13,0.72,0.5333333333333332,7,1
4153,6.4,0.15,0.44,1.2,0.043,0.868421052631579,0.5413533834586466,0.9907,3.14,0.73,0.5333333333333332,7,1
4154,6.3,0.13,0.42,1.1,0.043,0.8157894736842105,0.5263157894736842,0.99066,3.13,0.72,0.5333333333333332,7,1
4155,7.6,0.23,0.31,12.9,0.033,0.6973684210526315,0.6165413533834586,0.998,3.0,0.53,0.13333333333333344,5,1
4156,6.4,0.15,0.44,1.2,0.043,0.868421052631579,0.5413533834586466,0.9907,3.14,0.73,0.5333333333333332,7,1
4157,6.3,0.13,0.42,1.1,0.043,0.8157894736842105,0.5263157894736842,0.99066,3.13,0.72,0.5333333333333332,7,1
4158,5.7,0.255,0.31,1.2,0.079,0.21052631578947367,0.4924812030075188,0.99307,3.2,0.42,0.2333333333333334,5,1
4159,6.9,0.32,0.26,2.3,0.03,0.13157894736842105,0.36466165413533835,0.99106,3.06,0.42,0.5166666666666666,6,1
4160,6.9,0.28,0.22,10.0,0.052,0.4605263157894737,0.4699248120300752,0.99696,3.08,0.46,0.2666666666666666,5,1
4161,6.9,0.32,0.26,2.3,0.03,0.13157894736842105,0.36466165413533835,0.99106,3.06,0.42,0.5166666666666666,6,1
4162,5.7,0.255,0.31,1.2,0.079,0.21052631578947367,0.4924812030075188,0.99307,3.2,0.42,0.2333333333333334,5,1
4163,6.6,0.41,0.16,1.4,0.037,0.35526315789473684,0.5789473684210527,0.99167,2.95,0.45,0.4333333333333333,6,1
4164,7.3,0.37,0.16,14.9,0.048,0.7631578947368421,0.8796992481203008,0.99902,3.13,0.45,0.15000000000000005,5,1
4165,6.9,0.21,0.24,1.8,0.021,0.21052631578947367,0.2781954887218045,0.98992,3.15,0.46,0.7166666666666668,7,1
4166,6.6,0.24,0.28,1.8,0.028,0.5,0.47368421052631576,0.99182,3.34,0.46,0.5666666666666668,5,1
4167,6.8,0.28,0.36,7.0,0.043,0.7763157894736842,0.7556390977443609,0.99556,3.16,0.49,0.2666666666666666,6,1
4168,6.6,0.24,0.24,8.6,0.034,0.3157894736842105,0.4849624060150376,0.99582,3.33,0.59,0.38333333333333347,6,1
4169,6.6,0.24,0.28,1.8,0.028,0.5,0.47368421052631576,0.99182,3.34,0.46,0.5666666666666668,5,1
4170,7.0,0.16,0.32,1.1,0.032,0.3684210526315789,0.2781954887218045,0.98972,3.23,0.36,0.6833333333333332,6,1
4171,7.0,0.14,0.28,1.3,0.026,0.11842105263157894,0.18796992481203006,0.99352,3.46,0.45,0.3166666666666667,5,1
4172,6.3,0.34,0.36,4.9,0.035,0.39473684210526316,0.6729323308270677,0.9946,3.15,0.49,0.2833333333333332,5,1
4173,6.8,0.26,0.24,1.9,0.043,0.9078947368421053,0.556390977443609,0.99273,3.18,0.52,0.4166666666666667,5,1
4174,6.7,0.17,0.42,10.4,0.038,0.3684210526315789,0.6616541353383458,0.99628,3.04,0.44,0.15000000000000005,6,1
4175,6.5,0.27,0.4,10.0,0.039,0.9605263157894737,0.8308270676691729,0.99582,3.18,0.5,0.2333333333333334,5,1
4176,6.7,0.25,0.36,8.6,0.037,0.8157894736842105,0.7518796992481203,0.99553,3.18,0.5,0.2666666666666666,5,1
4177,5.8,0.3,0.27,1.7,0.014,0.5789473684210527,0.3684210526315789,0.98914,3.4,0.56,0.7666666666666666,7,1
4178,6.4,0.28,0.56,1.7,0.046,0.631578947368421,0.37593984962406013,0.99354,3.1,0.37,0.19999999999999987,6,1
4179,7.7,0.3,0.26,2.9,0.053,0.4605263157894737,0.631578947368421,0.99976,3.2,0.5,0.4000000000000001,5,1
4180,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4181,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4182,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4183,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4184,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4185,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4186,5.1,0.14,0.25,0.7,0.039,0.18421052631578946,0.31203007518796994,0.9919,3.22,0.43,0.19999999999999987,6,1
4187,6.8,0.18,0.3,12.8,0.062,0.23684210526315788,0.6203007518796992,0.99808,3.0,0.52,0.16666666666666666,7,1
4188,7.2,0.615,0.1,1.4,0.068,0.3157894736842105,0.556390977443609,0.99499,3.2,0.48,0.2833333333333332,4,1
4189,6.9,0.13,0.28,13.3,0.05,0.6052631578947368,0.47368421052631576,0.99655,3.34,0.42,0.3499999999999999,6,1
4190,6.7,0.34,0.3,8.5,0.059,0.3026315789473684,0.5488721804511278,0.99615,3.46,0.64,0.5,7,1
4191,7.3,0.32,0.29,1.5,0.038,0.40789473684210525,0.518796992481203,0.99296,3.2,0.55,0.4666666666666668,5,1
4192,6.3,0.21,0.29,11.7,0.048,0.631578947368421,0.5300751879699248,0.99482,3.22,0.38,0.4666666666666668,5,1
4193,5.4,0.5,0.13,5.0,0.028,0.14473684210526316,0.37969924812030076,0.99079,3.48,0.5,0.9166666666666666,7,1
4194,8.2,0.52,0.34,1.2,0.042,0.2236842105263158,0.6052631578947368,0.99366,3.24,0.39,0.4333333333333333,5,1
4195,7.8,0.28,0.31,2.1,0.046,0.35526315789473684,0.7593984962406015,0.99434,3.23,0.64,0.3000000000000001,5,1
4196,6.4,0.22,0.34,1.4,0.023,0.7236842105263158,0.40977443609022557,0.98958,3.18,0.7,0.6166666666666666,6,1
4197,7.8,0.28,0.31,2.1,0.046,0.35526315789473684,0.7593984962406015,0.99434,3.23,0.64,0.3000000000000001,5,1
4198,6.9,0.32,0.27,16.0,0.034,0.75,0.6729323308270677,0.99938,3.34,0.6,0.16666666666666666,6,1
4199,6.8,0.11,0.42,1.1,0.042,0.6578947368421053,0.47368421052631576,0.99059,3.18,0.74,0.5500000000000002,7,1
4200,6.2,0.26,0.32,15.3,0.031,0.8289473684210527,0.6729323308270677,0.99835,3.31,0.61,0.2333333333333334,5,1
4201,6.4,0.22,0.34,1.4,0.023,0.7236842105263158,0.40977443609022557,0.98958,3.18,0.7,0.6166666666666666,6,1
4202,6.7,0.3,0.29,2.8,0.025,0.47368421052631576,0.37969924812030076,0.99159,3.31,0.63,0.5500000000000002,7,1
4203,6.7,0.3,0.29,2.8,0.025,0.47368421052631576,0.37969924812030076,0.99159,3.31,0.63,0.5500000000000002,7,1
4204,7.1,0.2,0.3,0.9,0.019,0.039473684210526314,0.08270676691729323,0.98931,3.2,0.36,0.6666666666666666,6,1
4205,7.2,0.2,0.36,2.5,0.028,0.27631578947368424,0.5676691729323309,0.9938,3.48,0.49,0.4333333333333333,6,1
4206,8.9,0.26,0.33,8.1,0.024,0.6052631578947368,0.7368421052631579,0.99558,3.13,0.46,0.4666666666666668,6,1
4207,7.5,0.25,0.32,8.2,0.024,0.6842105263157895,0.7631578947368421,0.99563,3.12,0.46,0.4666666666666668,6,1
4208,7.1,0.2,0.3,0.9,0.019,0.039473684210526314,0.08270676691729323,0.98931,3.2,0.36,0.6666666666666666,6,1
4209,6.3,0.27,0.46,11.1,0.053,0.5657894736842105,0.6428571428571429,0.99691,3.18,0.67,0.2333333333333334,5,1
4210,6.5,0.3,0.39,7.8,0.038,0.7894736842105263,0.8007518796992481,0.9959,3.19,0.5,0.2333333333333334,5,1
4211,6.7,0.3,0.29,2.8,0.025,0.47368421052631576,0.37969924812030076,0.99159,3.31,0.63,0.5500000000000002,7,1
4212,6.6,0.36,0.52,10.1,0.05,0.3684210526315789,0.5037593984962406,0.99628,3.07,0.4,0.2333333333333334,5,1
4213,6.15,0.21,0.37,3.2,0.021,0.25,0.2781954887218045,0.99076,3.39,0.47,0.6666666666666666,5,1
4214,6.5,0.18,0.41,14.2,0.039,0.6052631578947368,0.462406015037594,0.99678,3.28,0.72,0.38333333333333347,7,1
4215,6.5,0.18,0.41,14.2,0.039,0.6052631578947368,0.462406015037594,0.99678,3.28,0.72,0.38333333333333347,7,1
4216,6.5,0.18,0.41,14.2,0.039,0.6052631578947368,0.462406015037594,0.99678,3.28,0.72,0.38333333333333347,7,1
4217,6.6,0.26,0.21,2.9,0.026,0.618421052631579,0.45112781954887216,0.99089,3.22,0.38,0.5500000000000002,7,1
4218,6.6,0.35,0.35,6.0,0.063,0.39473684210526316,0.5413533834586466,0.99537,3.1,0.47,0.2333333333333334,6,1
4219,6.5,0.28,0.28,2.9,0.041,0.5131578947368421,0.518796992481203,1.0002,3.14,0.38,0.11666666666666654,5,1
4220,6.6,0.36,0.52,10.1,0.05,0.3684210526315789,0.5037593984962406,0.99628,3.07,0.4,0.2333333333333334,5,1
4221,6.6,0.26,0.21,2.9,0.026,0.618421052631579,0.45112781954887216,0.99089,3.22,0.38,0.5500000000000002,7,1
4222,6.5,0.18,0.41,14.2,0.039,0.6052631578947368,0.462406015037594,0.99678,3.28,0.72,0.38333333333333347,7,1
4223,6.15,0.21,0.37,3.2,0.021,0.25,0.2781954887218045,0.99076,3.39,0.47,0.6666666666666666,5,1
4224,4.5,0.19,0.21,0.95,0.033,0.3684210526315789,0.575187969924812,0.99332,3.34,0.42,0.0,5,1
4225,8.0,0.24,0.26,1.7,0.033,0.4605263157894737,0.48872180451127817,0.99316,3.44,0.51,0.4000000000000001,7,1
4226,7.8,0.17,0.23,1.7,0.029,0.5,0.45864661654135336,0.99272,3.37,0.41,0.4499999999999999,7,1
4227,7.0,0.24,0.24,9.0,0.03,0.5394736842105263,0.8007518796992481,0.99636,3.47,0.46,0.36666666666666653,6,1
4228,5.8,0.6,0.31,1.3,0.044,0.9342105263157895,0.7180451127819549,0.99202,3.56,0.43,0.4833333333333334,5,1
4229,5.9,0.445,0.26,1.4,0.027,0.2894736842105263,0.38721804511278196,0.99148,3.3,0.36,0.4166666666666667,6,1
4230,6.7,0.28,0.28,2.4,0.012,0.4605263157894737,0.3533834586466165,0.99064,3.26,0.39,0.6166666666666666,7,1
4231,6.8,0.44,0.2,16.0,0.065,0.7894736842105263,0.6766917293233082,0.99884,3.13,0.45,0.09999999999999994,5,1
4232,7.2,0.24,0.27,11.4,0.034,0.5131578947368421,0.631578947368421,0.99773,3.2,0.44,0.16666666666666666,5,1
4233,8.7,0.31,0.31,14.35,0.044,0.34210526315789475,0.6954887218045113,1.00013,2.96,0.5,0.11666666666666654,5,1
4234,8.2,0.32,0.26,2.1,0.062,0.32894736842105265,0.30451127819548873,0.98974,3.1,0.47,0.8000000000000002,6,1
4235,7.2,0.24,0.27,11.4,0.034,0.5131578947368421,0.631578947368421,0.99773,3.2,0.44,0.16666666666666666,5,1
4236,8.7,0.31,0.31,14.35,0.044,0.34210526315789475,0.6954887218045113,1.00013,2.96,0.5,0.11666666666666654,5,1
4237,7.5,0.13,0.38,1.1,0.023,0.5394736842105263,0.3684210526315789,0.99112,3.28,0.53,0.6333333333333334,6,1
4238,9.2,0.14,0.37,1.1,0.034,0.4605263157894737,0.2932330827067669,0.99136,3.05,0.55,0.6,6,1
4239,7.4,0.2,0.37,1.2,0.028,0.35526315789473684,0.31203007518796994,0.99132,3.14,0.61,0.6333333333333334,6,1
4240,6.1,0.15,0.35,15.8,0.042,0.7105263157894737,0.5714285714285714,0.99642,3.24,0.37,0.4333333333333333,5,1
4241,7.6,0.23,0.4,5.2,0.066,0.17105263157894737,0.31954887218045114,0.99488,3.17,0.8,0.2833333333333332,5,1
4242,8.1,0.33,0.22,5.2,0.047,0.3026315789473684,0.5451127819548872,0.99527,3.22,0.47,0.38333333333333347,5,1
4243,7.15,0.17,0.24,9.6,0.046,0.7236842105263158,0.6466165413533834,0.99578,3.15,0.44,0.36666666666666653,6,1
4244,6.7,0.12,0.3,5.2,0.048,0.4868421052631579,0.40225563909774437,0.99352,3.33,0.44,0.3499999999999999,7,1
4245,5.7,0.18,0.36,1.2,0.046,0.10526315789473684,0.24436090225563908,0.99199,3.2,0.68,0.4833333333333334,7,1
4246,5.8,0.15,0.28,0.8,0.037,0.5526315789473685,0.4548872180451128,0.99198,3.24,0.51,0.21666666666666679,5,1
4247,6.6,0.23,0.29,14.45,0.057,0.3684210526315789,0.518796992481203,0.99756,3.33,0.54,0.36666666666666653,6,1
4248,7.15,0.17,0.24,9.6,0.046,0.7236842105263158,0.6466165413533834,0.99578,3.15,0.44,0.36666666666666653,6,1
4249,7.0,0.34,0.39,6.9,0.066,0.5526315789473685,0.5864661654135338,0.99561,3.11,0.53,0.25,5,1
4250,6.4,0.28,0.26,3.4,0.069,0.3157894736842105,0.5263157894736842,0.99347,3.18,0.4,0.21666666666666679,5,1
4251,7.3,0.22,0.31,2.3,0.018,0.5789473684210527,0.2781954887218045,0.98936,3.06,0.34,0.8166666666666668,7,1
4252,6.4,0.28,0.27,11.0,0.042,0.5789473684210527,0.5338345864661654,0.99786,3.14,0.46,0.11666666666666654,5,1
4253,6.9,0.4,0.22,5.95,0.081,0.9868421052631579,0.42105263157894735,0.99705,3.4,0.57,0.2333333333333334,5,1
4254,6.8,0.19,0.23,5.1,0.034,0.9210526315789473,0.7443609022556391,0.9942,3.23,0.69,0.3499999999999999,5,1
4255,7.1,0.23,0.24,5.4,0.039,0.7763157894736842,0.7142857142857143,0.9948,3.19,0.78,0.3333333333333333,4,1
4256,6.45,0.14,0.42,1.2,0.05,0.6578947368421053,0.462406015037594,0.99116,3.27,0.69,0.5166666666666666,7,1
4257,6.5,0.15,0.44,12.6,0.052,0.8421052631578947,0.5714285714285714,0.99688,3.26,0.7,0.38333333333333347,7,1
4258,7.1,0.15,0.34,1.0,0.033,0.34210526315789475,0.2518796992481203,0.98974,3.24,0.41,0.6999999999999998,6,1
4259,6.7,0.33,0.34,6.6,0.067,0.4473684210526316,0.5639097744360902,0.99542,3.11,0.48,0.21666666666666679,6,1
4260,7.2,0.3,0.26,1.5,0.041,0.5921052631578947,0.6466165413533834,0.99154,3.19,0.56,0.5500000000000002,6,1
4261,7.0,0.23,0.33,1.0,0.043,0.5921052631578947,0.39097744360902253,0.99118,3.04,0.65,0.4666666666666668,6,1
4262,8.0,0.13,0.25,1.1,0.033,0.18421052631578946,0.3007518796992481,0.99044,2.98,0.39,0.5333333333333332,8,1
4263,6.2,0.21,0.34,6.6,0.03,0.4605263157894737,0.31954887218045114,0.9914,3.32,0.45,0.75,7,1
4264,8.3,0.4,0.41,8.2,0.05,0.18421052631578946,0.43609022556390975,0.9979,3.39,0.49,0.21666666666666679,5,1
4265,5.9,0.34,0.31,2.0,0.03,0.4868421052631579,0.5112781954887218,0.98892,3.4,0.41,0.8166666666666668,7,1
4266,6.6,0.12,0.25,1.4,0.039,0.2631578947368421,0.4699248120300752,0.99114,3.2,0.45,0.5333333333333332,7,1
4267,9.6,0.655,0.21,2.0,0.039,0.2631578947368421,0.42857142857142855,0.99188,3.0,0.5,0.7666666666666666,6,1
4268,6.8,0.26,0.4,7.5,0.046,0.5789473684210527,0.650375939849624,0.99583,3.2,0.49,0.21666666666666679,5,1
4269,5.9,0.34,0.31,2.0,0.03,0.4868421052631579,0.5112781954887218,0.98892,3.4,0.41,0.8166666666666668,7,1
4270,5.9,0.3,0.3,2.0,0.03,0.4868421052631579,0.5112781954887218,0.98892,3.41,0.41,0.8166666666666668,7,1
